cp	maxdepth	minsplit	minbucket	ganancia_mean	qty	id
0.001	8	100	200	0	5	7893
0.001	8	100	300	0	5	7894
0.001	8	50	150	0	5	7895
0.01	8	2000	2000	0	5	7896
0.01	8	2000	1000	0	5	7897
0.01	8	2000	666.666666666667	0	5	7898
0.01	8	2000	4000	0	5	7899
0.01	8	2000	6000	0	5	7900
0.01	8	1500	1500	0	5	7901
0.01	8	1500	750	0	5	7902
0.01	8	1500	500	0	5	7903
0.01	8	1500	3000	0	5	7904
0.01	8	1500	4500	0	5	7905
0.01	8	1000	1000	0	5	7906
0.01	8	1000	500	0	5	7907
0.01	8	1000	333.333333333333	0	5	7908
0.01	8	1000	2000	0	5	7909
0.01	8	1000	3000	0	5	7910
0.01	8	800	800	0	5	7911
0.01	8	800	400	0	5	7912
0.01	8	800	266.666666666667	0	5	7913
0.01	8	800	1600	0	5	7914
0.01	8	800	2400	0	5	7915
0.01	8	600	600	0	5	7916
0.01	8	600	300	0	5	7917
0.01	8	600	200	0	5	7918
0.01	8	600	1200	0	5	7919
0.01	8	600	1800	0	5	7920
0.01	8	400	400	0	5	7921
0.01	8	400	200	0	5	7922
0.01	8	400	133.333333333333	0	5	7923
0.01	8	400	800	0	5	7924
0.01	8	400	1200	0	5	7925
0.01	8	200	200	0	5	7926
0.01	8	200	100	0	5	7927
0.01	8	200	66.6666666666667	0	5	7928
0.01	8	200	400	0	5	7929
0.01	8	200	600	0	5	7930
0.01	8	100	100	0	5	7931
0.01	8	100	50	0	5	7932
0.01	8	100	33.3333333333333	0	5	7933
0.01	8	100	200	0	5	7934
0.01	8	100	300	0	5	7935
0.01	8	50	50	0	5	7936
0.01	8	50	25	0	5	7937
0.01	8	50	16.6666666666667	0	5	7938
0.01	8	50	100	0	5	7939
0.01	8	50	150	0	5	7940
0.01	8	20	20	0	5	7941
0.01	8	20	10	0	5	7942
0.01	8	20	6.66666666666667	0	5	7943
0.01	8	20	40	0	5	7944
0.01	8	20	60	0	5	7945
0.01	8	10	10	0	5	7946
0.01	8	10	5	0	5	7947
0.01	8	10	3.33333333333333	0	5	7948
0.01	8	10	20	0	5	7949
0.01	8	10	30	0	5	7950
0.01	8	5	5	0	5	7951
0.01	8	5	2.5	0	5	7952
0.01	8	5	1.66666666666667	0	5	7953
0.01	8	5	10	0	5	7954
0.01	8	5	15	0	5	7955
0.01	8	1	1	0	5	7956
0.01	8	1	0.5	0	5	7957
0.01	8	1	0.333333333333333	0	5	7958
0.01	8	1	2	0	5	7959
0.01	8	1	3	0	5	7960
0.1	8	2000	2000	0	5	7961
0.1	8	2000	1000	0	5	7962
0.1	8	2000	666.666666666667	0	5	7963
0.1	8	2000	4000	0	5	7964
0.1	8	2000	6000	0	5	7965
0.1	8	1500	1500	0	5	7966
0.1	8	1500	750	0	5	7967
0.1	8	1500	500	0	5	7968
0.1	8	1500	3000	0	5	7969
0.1	8	1500	4500	0	5	7970
0.1	8	1000	1000	0	5	7971
0.1	8	1000	500	0	5	7972
0.1	8	1000	333.333333333333	0	5	7973
0.1	8	1000	2000	0	5	7974
0.1	8	1000	3000	0	5	7975
0.1	8	800	800	0	5	7976
0.1	8	800	400	0	5	7977
0.1	8	800	266.666666666667	0	5	7978
0.1	8	800	1600	0	5	7979
0.1	8	800	2400	0	5	7980
0.1	8	600	600	0	5	7981
0.1	8	600	300	0	5	7982
0.1	8	600	200	0	5	7983
0.1	8	600	1200	0	5	7984
0.1	8	600	1800	0	5	7985
0.1	8	400	400	0	5	7986
0.1	8	400	200	0	5	7987
0.1	8	400	133.333333333333	0	5	7988
0.1	8	400	800	0	5	7989
0.1	8	400	1200	0	5	7990
0.1	8	200	200	0	5	7991
0.1	8	200	100	0	5	7992
0.1	8	200	66.6666666666667	0	5	7993
0.1	8	200	400	0	5	7994
0.1	8	200	600	0	5	7995
0.1	8	100	100	0	5	7996
0.1	8	100	50	0	5	7997
0.1	8	100	33.3333333333333	0	5	7998
0.1	8	100	200	0	5	7999
0.1	8	100	300	0	5	8000
0.1	8	50	50	0	5	8001
0.1	8	50	25	0	5	8002
0.1	8	50	16.6666666666667	0	5	8003
0.1	8	50	100	0	5	8004
0.1	8	50	150	0	5	8005
0.1	8	20	20	0	5	8006
0.1	8	20	10	0	5	8007
0.1	8	20	6.66666666666667	0	5	8008
0.1	8	20	40	0	5	8009
0.1	8	20	60	0	5	8010
0.1	8	10	10	0	5	8011
0.1	8	10	5	0	5	8012
0.1	8	10	3.33333333333333	0	5	8013
0.1	8	10	20	0	5	8014
0.1	8	10	30	0	5	8015
0.1	8	5	5	0	5	8016
0.1	8	5	2.5	0	5	8017
0.1	8	5	1.66666666666667	0	5	8018
0.1	8	5	10	0	5	8019
0.1	8	5	15	0	5	8020
0.1	8	1	1	0	5	8021
0.1	8	1	0.5	0	5	8022
0.1	8	1	0.333333333333333	0	5	8023
0.1	8	1	2	0	5	8024
0.1	8	1	3	0	5	8025
0.5	8	2000	2000	0	5	8026
0.5	8	2000	1000	0	5	8027
0.5	8	2000	666.666666666667	0	5	8028
0.5	8	2000	4000	0	5	8029
0.5	8	2000	6000	0	5	8030
0.5	8	1500	1500	0	5	8031
0.5	8	1500	750	0	5	8032
0.5	8	1500	500	0	5	8033
0.5	8	1500	3000	0	5	8034
0.5	8	1500	4500	0	5	8035
0.5	8	1000	1000	0	5	8036
0.5	8	1000	500	0	5	8037
0.5	8	1000	333.333333333333	0	5	8038
0.5	8	1000	2000	0	5	8039
0.5	8	1000	3000	0	5	8040
0.5	8	800	800	0	5	8041
0.5	8	800	400	0	5	8042
0.5	8	800	266.666666666667	0	5	8043
0.5	8	800	1600	0	5	8044
0.5	8	800	2400	0	5	8045
0.5	8	600	600	0	5	8046
0.5	8	600	300	0	5	8047
0.5	8	600	200	0	5	8048
0.5	8	600	1200	0	5	8049
0.5	8	600	1800	0	5	8050
0.5	8	400	400	0	5	8051
0.5	8	400	200	0	5	8052
0.5	8	400	133.333333333333	0	5	8053
0.5	8	400	800	0	5	8054
0.5	8	400	1200	0	5	8055
0.5	8	200	200	0	5	8056
0.5	8	200	100	0	5	8057
0.5	8	200	66.6666666666667	0	5	8058
0.5	8	200	400	0	5	8059
0.5	8	200	600	0	5	8060
0.5	8	100	100	0	5	8061
0.5	8	100	50	0	5	8062
0.5	8	100	33.3333333333333	0	5	8063
0.5	8	100	200	0	5	8064
0.5	8	100	300	0	5	8065
0.5	8	50	50	0	5	8066
0.5	8	50	25	0	5	8067
0.5	8	50	16.6666666666667	0	5	8068
0.5	8	50	100	0	5	8069
0.5	8	50	150	0	5	8070
0.5	8	20	20	0	5	8071
0.5	8	20	10	0	5	8072
0.5	8	20	6.66666666666667	0	5	8073
0.5	8	20	40	0	5	8074
0.5	8	20	60	0	5	8075
0.5	8	10	10	0	5	8076
0.5	8	10	5	0	5	8077
0.5	8	10	3.33333333333333	0	5	8078
0.5	8	10	20	0	5	8079
0.5	8	10	30	0	5	8080
0.5	8	5	5	0	5	8081
0.5	8	5	2.5	0	5	8082
0.5	8	5	1.66666666666667	0	5	8083
0.5	8	5	10	0	5	8084
0.5	8	5	15	0	5	8085
0.5	8	1	1	0	5	8086
0.5	8	1	0.5	0	5	8087
0.5	8	1	0.333333333333333	0	5	8088
0.5	8	1	2	0	5	8089
0.5	8	1	3	0	5	8090
1	8	2000	2000	0	5	8091
1	8	2000	1000	0	5	8092
1	8	2000	666.666666666667	0	5	8093
1	8	2000	4000	0	5	8094
1	8	2000	6000	0	5	8095
1	8	1500	1500	0	5	8096
1	8	1500	750	0	5	8097
1	8	1500	500	0	5	8098
1	8	1500	3000	0	5	8099
1	8	1500	4500	0	5	8100
1	8	1000	1000	0	5	8101
1	8	1000	500	0	5	8102
1	8	1000	333.333333333333	0	5	8103
1	8	1000	2000	0	5	8104
1	8	1000	3000	0	5	8105
1	8	800	800	0	5	8106
1	8	800	400	0	5	8107
1	8	800	266.666666666667	0	5	8108
1	8	800	1600	0	5	8109
1	8	800	2400	0	5	8110
1	8	600	600	0	5	8111
1	8	600	300	0	5	8112
1	8	600	200	0	5	8113
1	8	600	1200	0	5	8114
1	8	600	1800	0	5	8115
1	8	400	400	0	5	8116
1	8	400	200	0	5	8117
1	8	400	133.333333333333	0	5	8118
1	8	400	800	0	5	8119
1	8	400	1200	0	5	8120
1	8	200	200	0	5	8121
1	8	200	100	0	5	8122
1	8	200	66.6666666666667	0	5	8123
1	8	200	400	0	5	8124
1	8	200	600	0	5	8125
1	8	100	100	0	5	8126
1	8	100	50	0	5	8127
1	8	100	33.3333333333333	0	5	8128
1	8	100	200	0	5	8129
1	8	100	300	0	5	8130
1	8	50	50	0	5	8131
1	8	50	25	0	5	8132
1	8	50	16.6666666666667	0	5	8133
1	8	50	100	0	5	8134
1	8	50	150	0	5	8135
1	8	20	20	0	5	8136
1	8	20	10	0	5	8137
1	8	20	6.66666666666667	0	5	8138
1	8	20	40	0	5	8139
1	8	20	60	0	5	8140
1	8	10	10	0	5	8141
1	8	10	5	0	5	8142
1	8	10	3.33333333333333	0	5	8143
1	8	10	20	0	5	8144
1	8	10	30	0	5	8145
1	8	5	5	0	5	8146
1	8	5	2.5	0	5	8147
1	8	5	1.66666666666667	0	5	8148
1	8	5	10	0	5	8149
1	8	5	15	0	5	8150
1	8	1	1	0	5	8151
1	8	1	0.5	0	5	8152
1	8	1	0.333333333333333	0	5	8153
1	8	1	2	0	5	8154
1	8	1	3	0	5	8155
2	8	2000	2000	0	5	8156
2	8	2000	1000	0	5	8157
2	8	2000	666.666666666667	0	5	8158
2	8	2000	4000	0	5	8159
2	8	2000	6000	0	5	8160
2	8	1500	1500	0	5	8161
2	8	1500	750	0	5	8162
2	8	1500	500	0	5	8163
2	8	1500	3000	0	5	8164
2	8	1500	4500	0	5	8165
2	8	1000	1000	0	5	8166
2	8	1000	500	0	5	8167
2	8	1000	333.333333333333	0	5	8168
2	8	1000	2000	0	5	8169
2	8	1000	3000	0	5	8170
2	8	800	800	0	5	8171
2	8	800	400	0	5	8172
2	8	800	266.666666666667	0	5	8173
2	8	800	1600	0	5	8174
2	8	800	2400	0	5	8175
2	8	600	600	0	5	8176
2	8	600	300	0	5	8177
2	8	600	200	0	5	8178
2	8	600	1200	0	5	8179
2	8	600	1800	0	5	8180
2	8	400	400	0	5	8181
2	8	400	200	0	5	8182
2	8	400	133.333333333333	0	5	8183
2	8	400	800	0	5	8184
2	8	400	1200	0	5	8185
2	8	200	200	0	5	8186
2	8	200	100	0	5	8187
2	8	200	66.6666666666667	0	5	8188
2	8	200	400	0	5	8189
2	8	200	600	0	5	8190
2	8	100	100	0	5	8191
2	8	100	50	0	5	8192
2	8	100	33.3333333333333	0	5	8193
2	8	100	200	0	5	8194
2	8	100	300	0	5	8195
2	8	50	50	0	5	8196
2	8	50	25	0	5	8197
2	8	50	16.6666666666667	0	5	8198
2	8	50	100	0	5	8199
2	8	50	150	0	5	8200
2	8	20	20	0	5	8201
2	8	20	10	0	5	8202
2	8	20	6.66666666666667	0	5	8203
2	8	20	40	0	5	8204
2	8	20	60	0	5	8205
2	8	10	10	0	5	8206
2	8	10	5	0	5	8207
2	8	10	3.33333333333333	0	5	8208
2	8	10	20	0	5	8209
2	8	10	30	0	5	8210
2	8	5	5	0	5	8211
2	8	5	2.5	0	5	8212
2	8	5	1.66666666666667	0	5	8213
2	8	5	10	0	5	8214
2	8	5	15	0	5	8215
2	8	1	1	0	5	8216
2	8	1	0.5	0	5	8217
2	8	1	0.333333333333333	0	5	8218
2	8	1	2	0	5	8219
2	8	1	3	0	5	8220
0	10	2000	2000	0	5	8221
0	10	2000	1000	0	5	8222
0	10	2000	666.666666666667	0	5	8223
0	10	2000	4000	0	5	8224
0	10	2000	6000	0	5	8225
0	10	1500	1500	0	5	8226
0	10	1500	750	0	5	8227
0	10	1500	500	0	5	8228
0	10	1500	3000	0	5	8229
0	10	1500	4500	0	5	8230
0	10	1000	1000	0	5	8231
0	10	1000	500	0	5	8232
0	10	1000	333.333333333333	0	5	8233
0	10	1000	2000	0	5	8234
0	10	1000	3000	0	5	8235
0	10	800	800	0	5	8236
0	10	800	400	0	5	8237
0	10	800	266.666666666667	0	5	8238
0	10	800	1600	0	5	8239
0	10	800	2400	0	5	8240
0	10	600	600	0	5	8241
0	10	600	300	0	5	8242
0	10	600	200	0	5	8243
0	10	600	1200	0	5	8244
0	10	600	1800	0	5	8245
0	10	400	400	0	5	8246
0	10	400	200	0	5	8247
0	10	400	800	0	5	8248
0	10	400	1200	0	5	8249
0	10	200	200	0	5	8250
0	10	200	400	0	5	8251
0	10	200	600	0	5	8252
0	10	100	200	0	5	8253
0	10	100	300	0	5	8254
0.001	10	2000	2000	0	5	8255
0.001	10	2000	1000	0	5	8256
0.001	10	2000	666.666666666667	0	5	8257
0.001	10	2000	4000	0	5	8258
0.001	10	2000	6000	0	5	8259
0.001	10	1500	1500	0	5	8260
0.001	10	1500	750	0	5	8261
0.001	10	1500	500	0	5	8262
0.001	10	1500	3000	0	5	8263
0.001	10	1500	4500	0	5	8264
0.001	10	1000	1000	0	5	8265
0.001	10	1000	500	0	5	8266
0.001	10	1000	333.333333333333	0	5	8267
0.001	10	1000	2000	0	5	8268
0.001	10	1000	3000	0	5	8269
0.001	10	800	800	0	5	8270
0.001	10	800	400	0	5	8271
0.001	10	800	266.666666666667	0	5	8272
0.001	10	800	1600	0	5	8273
0.001	10	800	2400	0	5	8274
0.001	10	600	600	0	5	8275
0.001	10	600	300	0	5	8276
0.001	10	600	200	0	5	8277
0.001	10	600	1200	0	5	8278
0.001	10	600	1800	0	5	8279
0.001	10	400	400	0	5	8280
0.001	10	400	200	0	5	8281
0.001	10	400	133.333333333333	0	5	8282
0.001	10	400	800	0	5	8283
0.001	10	400	1200	0	5	8284
0.001	10	200	200	0	5	8285
0.001	10	200	400	0	5	8286
0.001	10	200	600	0	5	8287
0.001	10	100	200	0	5	8288
0.001	10	100	300	0	5	8289
0.001	10	50	150	0	5	8290
0.01	10	2000	2000	0	5	8291
0.01	10	2000	1000	0	5	8292
0.01	10	2000	666.666666666667	0	5	8293
0.01	10	2000	4000	0	5	8294
0.01	10	2000	6000	0	5	8295
0.01	10	1500	1500	0	5	8296
0.01	10	1500	750	0	5	8297
0.01	10	1500	500	0	5	8298
0.01	10	1500	3000	0	5	8299
0.01	10	1500	4500	0	5	8300
0.01	10	1000	1000	0	5	8301
0.01	10	1000	500	0	5	8302
0.01	10	1000	333.333333333333	0	5	8303
0.01	10	1000	2000	0	5	8304
0.01	10	1000	3000	0	5	8305
0.01	10	800	800	0	5	8306
0.01	10	800	400	0	5	8307
0.01	10	800	266.666666666667	0	5	8308
0.01	10	800	1600	0	5	8309
0.01	10	800	2400	0	5	8310
0.01	10	600	600	0	5	8311
0.01	10	600	300	0	5	8312
0.01	10	600	200	0	5	8313
0.01	10	600	1200	0	5	8314
0.01	10	600	1800	0	5	8315
0.01	10	400	400	0	5	8316
0.01	10	400	200	0	5	8317
0.01	10	400	133.333333333333	0	5	8318
0.01	10	400	800	0	5	8319
0.01	10	400	1200	0	5	8320
0.01	10	200	200	0	5	8321
0.01	10	200	100	0	5	8322
0.01	10	200	66.6666666666667	0	5	8323
0.01	10	200	400	0	5	8324
0.01	10	200	600	0	5	8325
0.01	10	100	100	0	5	8326
0.01	10	100	50	0	5	8327
0.01	10	100	33.3333333333333	0	5	8328
0.01	10	100	200	0	5	8329
0.01	10	100	300	0	5	8330
0.01	10	50	50	0	5	8331
0.01	10	50	25	0	5	8332
0.01	10	50	16.6666666666667	0	5	8333
0.01	10	50	100	0	5	8334
0.01	10	50	150	0	5	8335
0.01	10	20	20	0	5	8336
0.01	10	20	10	0	5	8337
0.01	10	20	6.66666666666667	0	5	8338
0.01	10	20	40	0	5	8339
0.01	10	20	60	0	5	8340
0.01	10	10	10	0	5	8341
0.01	10	10	5	0	5	8342
0.01	10	10	3.33333333333333	0	5	8343
0.01	10	10	20	0	5	8344
0.01	10	10	30	0	5	8345
0.01	10	5	5	0	5	8346
0.01	10	5	2.5	0	5	8347
0.01	10	5	1.66666666666667	0	5	8348
0.01	10	5	10	0	5	8349
0.01	10	5	15	0	5	8350
0.01	10	1	1	0	5	8351
0.01	10	1	0.5	0	5	8352
0.01	10	1	0.333333333333333	0	5	8353
0.01	10	1	2	0	5	8354
0.01	10	1	3	0	5	8355
0.1	10	2000	2000	0	5	8356
0.1	10	2000	1000	0	5	8357
0.1	10	2000	666.666666666667	0	5	8358
0.1	10	2000	4000	0	5	8359
0.1	10	2000	6000	0	5	8360
0.1	10	1500	1500	0	5	8361
0.1	10	1500	750	0	5	8362
0.1	10	1500	500	0	5	8363
0.1	10	1500	3000	0	5	8364
0.1	10	1500	4500	0	5	8365
0.1	10	1000	1000	0	5	8366
0.1	10	1000	500	0	5	8367
0.1	10	1000	333.333333333333	0	5	8368
0.1	10	1000	2000	0	5	8369
0.1	10	1000	3000	0	5	8370
0.1	10	800	800	0	5	8371
0.1	10	800	400	0	5	8372
0.1	10	800	266.666666666667	0	5	8373
0.1	10	800	1600	0	5	8374
0.1	10	800	2400	0	5	8375
0.1	10	600	600	0	5	8376
0.1	10	600	300	0	5	8377
0.1	10	600	200	0	5	8378
0.1	10	600	1200	0	5	8379
0.1	10	600	1800	0	5	8380
0.1	10	400	400	0	5	8381
0.1	10	400	200	0	5	8382
0.1	10	400	133.333333333333	0	5	8383
0.1	10	400	800	0	5	8384
0.1	10	400	1200	0	5	8385
0.1	10	200	200	0	5	8386
0.1	10	200	100	0	5	8387
0.1	10	200	66.6666666666667	0	5	8388
0.1	10	200	400	0	5	8389
0.1	10	200	600	0	5	8390
0.1	10	100	100	0	5	8391
0.1	10	100	50	0	5	8392
0.1	10	100	33.3333333333333	0	5	8393
0.1	10	100	200	0	5	8394
0.1	10	100	300	0	5	8395
0.1	10	50	50	0	5	8396
0.1	10	50	25	0	5	8397
0.1	10	50	16.6666666666667	0	5	8398
0.1	10	50	100	0	5	8399
0.1	10	50	150	0	5	8400
0.1	10	20	20	0	5	8401
0.1	10	20	10	0	5	8402
0.1	10	20	6.66666666666667	0	5	8403
0.1	10	20	40	0	5	8404
0.1	10	20	60	0	5	8405
0.1	10	10	10	0	5	8406
0.1	10	10	5	0	5	8407
0.1	10	10	3.33333333333333	0	5	8408
0.1	10	10	20	0	5	8409
0.1	10	10	30	0	5	8410
0.1	10	5	5	0	5	8411
0.1	10	5	2.5	0	5	8412
0.1	10	5	1.66666666666667	0	5	8413
0.1	10	5	10	0	5	8414
0.1	10	5	15	0	5	8415
0.1	10	1	1	0	5	8416
0.1	10	1	0.5	0	5	8417
0.1	10	1	0.333333333333333	0	5	8418
0.1	10	1	2	0	5	8419
0.1	10	1	3	0	5	8420
0.5	10	2000	2000	0	5	8421
0.5	10	2000	1000	0	5	8422
0.5	10	2000	666.666666666667	0	5	8423
0.5	10	2000	4000	0	5	8424
0.5	10	2000	6000	0	5	8425
0.5	10	1500	1500	0	5	8426
0.5	10	1500	750	0	5	8427
0.5	10	1500	500	0	5	8428
0.5	10	1500	3000	0	5	8429
0.5	10	1500	4500	0	5	8430
0.5	10	1000	1000	0	5	8431
0.5	10	1000	500	0	5	8432
0.5	10	1000	333.333333333333	0	5	8433
0.5	10	1000	2000	0	5	8434
0.5	10	1000	3000	0	5	8435
0.5	10	800	800	0	5	8436
0.5	10	800	400	0	5	8437
0.5	10	800	266.666666666667	0	5	8438
0.5	10	800	1600	0	5	8439
0.5	10	800	2400	0	5	8440
0.5	10	600	600	0	5	8441
0.5	10	600	300	0	5	8442
0.5	10	600	200	0	5	8443
0.5	10	600	1200	0	5	8444
0.5	10	600	1800	0	5	8445
0.5	10	400	400	0	5	8446
0.5	10	400	200	0	5	8447
0.5	10	400	133.333333333333	0	5	8448
0.5	10	400	800	0	5	8449
0.5	10	400	1200	0	5	8450
0.5	10	200	200	0	5	8451
0.5	10	200	100	0	5	8452
0.5	10	200	66.6666666666667	0	5	8453
0.5	10	200	400	0	5	8454
0.5	10	200	600	0	5	8455
0.5	10	100	100	0	5	8456
0.5	10	100	50	0	5	8457
0.5	10	100	33.3333333333333	0	5	8458
0.5	10	100	200	0	5	8459
0.5	10	100	300	0	5	8460
0.5	10	50	50	0	5	8461
0.5	10	50	25	0	5	8462
0.5	10	50	16.6666666666667	0	5	8463
0.5	10	50	100	0	5	8464
0.5	10	50	150	0	5	8465
0.5	10	20	20	0	5	8466
0.5	10	20	10	0	5	8467
0.5	10	20	6.66666666666667	0	5	8468
0.5	10	20	40	0	5	8469
0.5	10	20	60	0	5	8470
0.5	10	10	10	0	5	8471
0.5	10	10	5	0	5	8472
0.5	10	10	3.33333333333333	0	5	8473
0.5	10	10	20	0	5	8474
0.5	10	10	30	0	5	8475
0.5	10	5	5	0	5	8476
0.5	10	5	2.5	0	5	8477
0.5	10	5	1.66666666666667	0	5	8478
0.5	10	5	10	0	5	8479
0.5	10	5	15	0	5	8480
0.5	10	1	1	0	5	8481
0.5	10	1	0.5	0	5	8482
0.5	10	1	0.333333333333333	0	5	8483
0.5	10	1	2	0	5	8484
0.5	10	1	3	0	5	8485
1	10	2000	2000	0	5	8486
1	10	2000	1000	0	5	8487
1	10	2000	666.666666666667	0	5	8488
1	10	2000	4000	0	5	8489
1	10	2000	6000	0	5	8490
1	10	1500	1500	0	5	8491
1	10	1500	750	0	5	8492
1	10	1500	500	0	5	8493
1	10	1500	3000	0	5	8494
1	10	1500	4500	0	5	8495
1	10	1000	1000	0	5	8496
1	10	1000	500	0	5	8497
1	10	1000	333.333333333333	0	5	8498
1	10	1000	2000	0	5	8499
1	10	1000	3000	0	5	8500
1	10	800	800	0	5	8501
1	10	800	400	0	5	8502
1	10	800	266.666666666667	0	5	8503
1	10	800	1600	0	5	8504
1	10	800	2400	0	5	8505
1	10	600	600	0	5	8506
1	10	600	300	0	5	8507
1	10	600	200	0	5	8508
1	10	600	1200	0	5	8509
1	10	600	1800	0	5	8510
1	10	400	400	0	5	8511
1	10	400	200	0	5	8512
1	10	400	133.333333333333	0	5	8513
1	10	400	800	0	5	8514
1	10	400	1200	0	5	8515
1	10	200	200	0	5	8516
1	10	200	100	0	5	8517
1	10	200	66.6666666666667	0	5	8518
1	10	200	400	0	5	8519
1	10	200	600	0	5	8520
1	10	100	100	0	5	8521
1	10	100	50	0	5	8522
1	10	100	33.3333333333333	0	5	8523
1	10	100	200	0	5	8524
1	10	100	300	0	5	8525
1	10	50	50	0	5	8526
1	10	50	25	0	5	8527
1	10	50	16.6666666666667	0	5	8528
1	10	50	100	0	5	8529
1	10	50	150	0	5	8530
1	10	20	20	0	5	8531
1	10	20	10	0	5	8532
1	10	20	6.66666666666667	0	5	8533
1	10	20	40	0	5	8534
1	10	20	60	0	5	8535
1	10	10	10	0	5	8536
1	10	10	5	0	5	8537
1	10	10	3.33333333333333	0	5	8538
1	10	10	20	0	5	8539
1	10	10	30	0	5	8540
1	10	5	5	0	5	8541
1	10	5	2.5	0	5	8542
1	10	5	1.66666666666667	0	5	8543
1	10	5	10	0	5	8544
1	10	5	15	0	5	8545
1	10	1	1	0	5	8546
1	10	1	0.5	0	5	8547
1	10	1	0.333333333333333	0	5	8548
1	10	1	2	0	5	8549
1	10	1	3	0	5	8550
2	10	2000	2000	0	5	8551
2	10	2000	1000	0	5	8552
2	10	2000	666.666666666667	0	5	8553
2	10	2000	4000	0	5	8554
2	10	2000	6000	0	5	8555
2	10	1500	1500	0	5	8556
2	10	1500	750	0	5	8557
2	10	1500	500	0	5	8558
2	10	1500	3000	0	5	8559
2	10	1500	4500	0	5	8560
2	10	1000	1000	0	5	8561
2	10	1000	500	0	5	8562
2	10	1000	333.333333333333	0	5	8563
2	10	1000	2000	0	5	8564
2	10	1000	3000	0	5	8565
2	10	800	800	0	5	8566
2	10	800	400	0	5	8567
2	10	800	266.666666666667	0	5	8568
2	10	800	1600	0	5	8569
2	10	800	2400	0	5	8570
2	10	600	600	0	5	8571
2	10	600	300	0	5	8572
2	10	600	200	0	5	8573
2	10	600	1200	0	5	8574
2	10	600	1800	0	5	8575
2	10	400	400	0	5	8576
2	10	400	200	0	5	8577
2	10	400	133.333333333333	0	5	8578
2	10	400	800	0	5	8579
2	10	400	1200	0	5	8580
2	10	200	200	0	5	8581
2	10	200	100	0	5	8582
2	10	200	66.6666666666667	0	5	8583
2	10	200	400	0	5	8584
2	10	200	600	0	5	8585
2	10	100	100	0	5	8586
2	10	100	50	0	5	8587
2	10	100	33.3333333333333	0	5	8588
2	10	100	200	0	5	8589
2	10	100	300	0	5	8590
2	10	50	50	0	5	8591
2	10	50	25	0	5	8592
2	10	50	16.6666666666667	0	5	8593
2	10	50	100	0	5	8594
2	10	50	150	0	5	8595
2	10	20	20	0	5	8596
2	10	20	10	0	5	8597
2	10	20	6.66666666666667	0	5	8598
2	10	20	40	0	5	8599
2	10	20	60	0	5	8600
2	10	10	10	0	5	8601
2	10	10	5	0	5	8602
2	10	10	3.33333333333333	0	5	8603
2	10	10	20	0	5	8604
2	10	10	30	0	5	8605
2	10	5	5	0	5	8606
2	10	5	2.5	0	5	8607
2	10	5	1.66666666666667	0	5	8608
2	10	5	10	0	5	8609
2	10	5	15	0	5	8610
2	10	1	1	0	5	8611
2	10	1	0.5	0	5	8612
2	10	1	0.333333333333333	0	5	8613
2	10	1	2	0	5	8614
2	10	1	3	0	5	8615
0	12	2000	2000	0	5	8616
0	12	2000	1000	0	5	8617
0	12	2000	666.666666666667	0	5	8618
0	12	2000	4000	0	5	8619
0	12	2000	6000	0	5	8620
0	12	1500	1500	0	5	8621
0	12	1500	750	0	5	8622
0	12	1500	500	0	5	8623
0	12	1500	3000	0	5	8624
0	12	1500	4500	0	5	8625
0	12	1000	1000	0	5	8626
0	12	1000	500	0	5	8627
0	12	1000	333.333333333333	0	5	8628
0	12	1000	2000	0	5	8629
0	12	1000	3000	0	5	8630
0	12	800	800	0	5	8631
0	12	800	400	0	5	8632
0	12	800	266.666666666667	0	5	8633
0	12	800	1600	0	5	8634
0	12	800	2400	0	5	8635
0	12	600	600	0	5	8636
0	12	600	300	0	5	8637
0	12	600	200	0	5	8638
0	12	600	1200	0	5	8639
0	12	600	1800	0	5	8640
0	12	400	400	0	5	8641
0	12	400	200	0	5	8642
0	12	400	800	0	5	8643
0	12	400	1200	0	5	8644
0	12	200	200	0	5	8645
0	12	200	400	0	5	8646
0	12	200	600	0	5	8647
0	12	100	200	0	5	8648
0	12	100	300	0	5	8649
0.001	12	2000	2000	0	5	8650
0.001	12	2000	1000	0	5	8651
0.001	12	2000	666.666666666667	0	5	8652
0.001	12	2000	4000	0	5	8653
0.001	12	2000	6000	0	5	8654
0.001	12	1500	1500	0	5	8655
0.001	12	1500	750	0	5	8656
0.001	12	1500	500	0	5	8657
0.001	12	1500	3000	0	5	8658
0.001	12	1500	4500	0	5	8659
0.001	12	1000	1000	0	5	8660
0.001	12	1000	500	0	5	8661
0.001	12	1000	333.333333333333	0	5	8662
0.001	12	1000	2000	0	5	8663
0.001	12	1000	3000	0	5	8664
0.001	12	800	800	0	5	8665
0.001	12	800	400	0	5	8666
0.001	12	800	266.666666666667	0	5	8667
0.001	12	800	1600	0	5	8668
0.001	12	800	2400	0	5	8669
0.001	12	600	600	0	5	8670
0.001	12	600	300	0	5	8671
0.001	12	600	200	0	5	8672
0.001	12	600	1200	0	5	8673
0.001	12	600	1800	0	5	8674
0.001	12	400	400	0	5	8675
0.001	12	400	200	0	5	8676
0.001	12	400	133.333333333333	0	5	8677
0.001	12	400	800	0	5	8678
0.001	12	400	1200	0	5	8679
0.001	12	200	200	0	5	8680
0.001	12	200	400	0	5	8681
0.001	12	200	600	0	5	8682
0.001	12	100	200	0	5	8683
0.001	12	100	300	0	5	8684
